avg_pkt_size,pkt_count,flow_duration_sec,bytes_per_sec,dst_port,protocol_tcp,protocol_udp,has_sni,inter_arrival_mean,inter_arrival_std,pkt_size_std,label
55.2,161,0.2728,32580.21,481,0,1,0,6.9,0.41,16.21,PORT_SCAN
83.89,241,0.3154,64101.7,793,1,0,0,13.92,1.28,24.54,PORT_SCAN
51.06,208,1.4896,7130.4,565,1,0,0,7.81,0.69,5.86,PORT_SCAN
42.23,76,0.2222,14444.34,955,1,1,0,3.9,0.31,6.5,PORT_SCAN
96.62,242,0.5404,43267.05,361,0,1,0,11.11,0.81,29.33,PORT_SCAN
43.47,112,0.0641,75989.9,21,1,1,0,9.58,0.35,2.27,PORT_SCAN
82.38,117,0.1277,75471.32,637,0,1,0,1.89,0.19,15.43,PORT_SCAN
77.0,105,0.1571,51453.18,347,0,1,0,13.76,0.49,8.9,PORT_SCAN
83.74,95,0.4398,18086.27,160,1,1,0,12.62,0.72,18.76,PORT_SCAN
58.18,323,0.2514,74751.47,783,0,0,0,3.94,0.19,5.04,PORT_SCAN
54.08,71,0.0714,53802.61,952,0,0,0,5.33,0.25,1.97,PORT_SCAN
45.99,181,0.208,40018.1,79,0,0,0,6.43,0.15,7.41,PORT_SCAN
53.14,420,0.288,77478.71,989,1,1,0,11.2,1.04,1.23,PORT_SCAN
66.17,163,0.1897,56839.53,767,0,1,0,14.08,0.7,4.5,PORT_SCAN
69.52,71,0.3031,16281.99,963,0,1,0,6.52,0.14,10.03,PORT_SCAN
82.82,139,0.1728,66603.18,748,1,1,0,8.86,0.37,2.18,PORT_SCAN
69.29,163,0.2185,51686.97,626,1,0,0,4.51,0.14,21.37,PORT_SCAN
57.42,421,0.3612,66930.57,587,0,0,0,3.41,0.14,8.53,PORT_SCAN
84.67,311,1.3904,18939.94,979,0,1,0,3.91,0.2,29.36,PORT_SCAN
88.74,414,14.9843,2451.89,1006,1,0,0,6.79,0.39,21.53,PORT_SCAN
66.72,210,0.1951,71803.98,204,0,0,0,8.54,0.12,2.49,PORT_SCAN
85.8,127,1.4767,7379.23,182,1,0,0,6.62,0.17,28.77,PORT_SCAN
83.12,267,0.4508,49228.95,575,1,1,0,13.22,1.21,4.65,PORT_SCAN
63.45,478,0.925,32787.05,805,0,0,0,2.93,0.12,16.63,PORT_SCAN
91.12,100,1.5181,6002.39,834,1,0,0,11.63,0.96,11.46,PORT_SCAN
74.23,471,4.4529,7851.13,476,1,0,0,14.2,0.82,15.08,PORT_SCAN
73.46,236,0.5348,32415.5,296,1,0,0,2.08,0.17,17.59,PORT_SCAN
42.61,282,1.2265,9797.92,423,0,1,0,1.09,0.1,8.98,PORT_SCAN
65.12,391,0.5552,45858.23,715,1,0,0,2.91,0.25,21.9,PORT_SCAN
96.82,271,0.3582,73252.34,337,1,0,0,14.9,0.65,2.77,PORT_SCAN
54.26,482,4.8717,5368.05,758,0,1,0,13.71,0.46,13.39,PORT_SCAN
100.0,167,0.4696,35558.7,236,1,1,0,5.03,0.1,29.76,PORT_SCAN
60.74,177,0.171,62879.49,298,0,0,0,4.49,0.15,4.6,PORT_SCAN
92.39,497,1.9863,23115.8,124,0,0,0,2.63,0.08,10.13,PORT_SCAN
73.18,141,0.2577,40036.07,638,0,0,0,5.0,0.08,10.15,PORT_SCAN
52.61,258,0.4209,32249.38,468,1,1,0,5.73,0.42,3.57,PORT_SCAN
79.76,331,0.4303,61351.19,939,1,1,0,1.34,0.09,23.24,PORT_SCAN
70.25,452,1.1999,26460.68,815,0,1,0,7.8,0.19,23.92,PORT_SCAN
58.28,337,2.579,7615.61,476,1,0,0,6.94,0.48,9.8,PORT_SCAN
96.7,117,0.2717,41638.18,994,0,1,0,12.68,0.21,8.56,PORT_SCAN
98.57,379,0.591,63218.39,957,1,0,0,3.57,0.2,10.34,PORT_SCAN
79.79,488,0.4935,78905.19,806,1,1,0,9.21,0.17,14.64,PORT_SCAN
50.39,210,0.2492,42456.01,182,0,0,0,5.89,0.36,12.79,PORT_SCAN
47.29,62,0.3881,7554.92,518,1,0,0,8.62,0.13,9.43,PORT_SCAN
95.77,326,0.4361,71588.27,333,0,0,0,2.23,0.16,17.4,PORT_SCAN
91.91,274,0.7364,34199.13,520,1,0,0,2.9,0.25,30.33,PORT_SCAN
68.15,214,0.4079,35756.64,579,0,0,0,2.1,0.12,23.7,PORT_SCAN
88.62,325,0.7327,39307.44,590,1,0,0,14.03,0.59,10.06,PORT_SCAN
81.96,447,0.6461,56700.52,618,0,0,0,1.42,0.07,18.14,PORT_SCAN
75.09,117,1.334,6585.55,490,1,1,0,11.99,0.37,14.93,PORT_SCAN
94.12,256,0.3619,66573.55,415,0,0,0,9.48,0.86,21.84,PORT_SCAN
96.86,428,2.3852,17381.49,328,0,1,0,14.09,1.28,32.26,PORT_SCAN
53.34,144,0.1227,62606.67,538,1,1,0,14.67,1.05,3.63,PORT_SCAN
50.7,376,7.9882,2386.62,953,1,1,0,4.12,0.27,5.23,PORT_SCAN
74.1,390,1.8915,15277.53,880,0,0,0,1.19,0.07,5.02,PORT_SCAN
70.71,355,1.6389,15317.47,765,0,1,0,1.94,0.09,11.01,PORT_SCAN
69.04,132,0.1266,71976.67,800,0,1,0,3.39,0.12,3.41,PORT_SCAN
97.16,171,0.2175,76389.14,704,0,1,0,7.43,0.5,25.01,PORT_SCAN
81.74,333,0.4068,66912.15,648,0,1,0,6.17,0.37,20.89,PORT_SCAN
58.44,315,0.3297,55832.64,750,1,1,0,1.89,0.09,17.24,PORT_SCAN
56.54,480,1.4702,18459.2,926,0,0,0,12.01,0.48,1.62,PORT_SCAN
66.32,225,1.3593,10977.13,953,1,1,0,8.6,0.54,19.94,PORT_SCAN
63.41,315,0.5738,34806.35,706,0,0,0,2.77,0.26,4.04,PORT_SCAN
43.13,159,0.0921,74474.46,608,0,0,0,4.84,0.48,1.96,PORT_SCAN
68.86,224,0.2158,71478.8,223,1,1,0,3.9,0.39,19.01,PORT_SCAN
64.41,435,2.7487,10193.12,366,0,0,0,5.21,0.39,16.96,PORT_SCAN
94.55,378,6.973,5125.4,890,0,0,0,12.04,0.5,2.37,PORT_SCAN
68.49,345,0.3424,68997.18,944,1,1,0,8.32,0.77,5.64,PORT_SCAN
76.12,346,0.3596,73250.88,118,1,1,0,13.96,0.42,2.56,PORT_SCAN
43.85,75,0.0762,43178.09,592,1,0,0,6.28,0.4,11.54,PORT_SCAN
74.53,72,0.1069,50193.15,261,1,0,0,12.14,1.09,14.59,PORT_SCAN
67.54,431,0.5534,52603.17,723,1,0,0,4.52,0.2,2.67,PORT_SCAN
59.79,457,1.1312,24154.07,404,1,1,0,3.18,0.04,7.22,PORT_SCAN
55.79,316,1.2263,14376.19,600,1,0,0,14.2,0.21,16.1,PORT_SCAN
47.45,316,0.2473,60636.03,600,1,1,0,14.34,1.32,9.71,PORT_SCAN
74.49,294,0.3888,56330.95,96,0,0,0,6.67,0.15,15.21,PORT_SCAN
41.19,272,0.3554,31523.99,676,0,0,0,6.97,0.27,6.09,PORT_SCAN
89.97,357,2.7124,11841.61,556,1,1,0,7.2,0.25,20.77,PORT_SCAN
53.4,453,0.8491,28487.93,229,1,0,0,10.91,1.07,13.84,PORT_SCAN
52.79,408,0.3113,69194.98,799,1,1,0,1.86,0.09,15.87,PORT_SCAN
89.47,232,1.2517,16583.25,511,0,1,0,14.24,0.54,4.02,PORT_SCAN
56.61,115,0.1141,57031.53,953,1,0,0,6.11,0.27,6.28,PORT_SCAN
79.9,127,0.4788,21191.76,315,1,1,0,13.01,0.21,3.74,PORT_SCAN
67.49,496,0.7849,42649.14,201,0,1,0,8.99,0.74,13.0,PORT_SCAN
73.84,351,0.659,39325.98,355,1,0,0,13.08,0.36,13.1,PORT_SCAN
58.7,385,0.3702,61039.21,929,1,0,0,1.63,0.15,18.52,PORT_SCAN
98.61,395,0.5379,72416.46,1014,0,0,0,3.35,0.23,9.19,PORT_SCAN
76.2,195,0.7527,19741.71,787,1,0,0,8.19,0.24,7.07,PORT_SCAN
81.27,128,0.2979,34915.95,106,0,1,0,13.67,1.07,20.75,PORT_SCAN
50.59,309,0.5381,29055.53,737,1,1,0,11.99,1.06,13.05,PORT_SCAN
65.96,427,0.3589,78462.17,63,0,0,0,5.07,0.21,6.39,PORT_SCAN
76.82,473,5.0707,7165.35,272,1,1,0,2.6,0.06,4.98,PORT_SCAN
65.61,302,3.0484,6500.18,230,0,1,0,14.33,0.74,18.74,PORT_SCAN
92.34,287,0.3406,77822.69,425,1,1,0,6.99,0.65,29.16,PORT_SCAN
45.52,165,0.2492,30139.78,110,0,1,0,9.28,0.68,3.71,PORT_SCAN
90.84,224,0.2997,67897.35,58,0,1,0,8.07,0.4,15.86,PORT_SCAN
67.24,182,0.3356,36468.9,263,0,1,0,1.8,0.07,8.92,PORT_SCAN
47.35,101,0.7876,6071.31,153,0,0,0,3.05,0.07,8.08,PORT_SCAN
93.4,192,3.4399,5213.37,891,1,0,0,11.14,0.5,26.9,PORT_SCAN
61.01,322,0.7664,25635.16,853,0,1,0,9.66,0.95,6.03,PORT_SCAN
62.7,454,1.2344,23060.04,780,0,0,0,14.05,0.31,17.55,PORT_SCAN
63.75,208,0.5016,26433.18,738,1,1,0,12.69,0.99,5.04,PORT_SCAN
82.97,228,0.258,73334.47,257,0,0,0,4.61,0.16,10.4,PORT_SCAN
88.74,311,0.4375,63077.83,411,1,1,0,5.72,0.24,7.83,PORT_SCAN
42.03,496,0.2849,73167.2,837,0,0,0,9.92,0.53,5.88,PORT_SCAN
86.3,496,3.0763,13914.78,915,0,1,0,11.53,0.2,4.32,PORT_SCAN
68.31,307,1.7021,12321.61,886,0,0,0,9.29,0.2,23.76,PORT_SCAN
94.18,99,0.1317,70802.08,577,1,1,0,2.13,0.04,19.13,PORT_SCAN
69.24,204,0.4608,30651.5,93,0,1,0,7.6,0.27,19.22,PORT_SCAN
99.12,340,1.5593,21612.41,479,0,1,0,4.27,0.37,17.89,PORT_SCAN
52.36,240,0.2386,52661.01,173,0,0,0,14.09,1.2,17.07,PORT_SCAN
92.78,203,0.4379,43006.85,511,1,0,0,6.21,0.12,5.27,PORT_SCAN
54.77,349,0.3274,58395.4,465,0,1,0,14.02,0.96,11.05,PORT_SCAN
74.73,114,0.2105,40481.01,158,0,1,0,10.6,0.18,25.67,PORT_SCAN
52.23,442,0.2922,78999.05,908,0,1,0,8.2,0.59,14.57,PORT_SCAN
46.41,325,0.4682,32214.98,326,0,1,0,10.94,0.25,1.83,PORT_SCAN
42.9,120,0.0772,66655.61,475,1,0,0,8.71,0.53,11.82,PORT_SCAN
51.43,494,0.9899,25663.56,182,1,0,0,11.07,0.37,3.94,PORT_SCAN
50.36,220,1.4815,7478.81,450,0,1,0,9.12,0.53,13.51,PORT_SCAN
85.8,285,0.3189,76686.14,667,1,1,0,12.31,0.52,6.56,PORT_SCAN
55.42,153,0.3575,23715.02,437,1,0,0,6.04,0.4,12.66,PORT_SCAN
89.12,57,0.0978,51953.1,989,1,1,0,3.64,0.31,12.71,PORT_SCAN
92.57,88,0.1381,59001.42,1003,1,1,0,9.14,0.42,32.06,PORT_SCAN
91.22,287,0.3495,74909.69,743,0,0,0,5.96,0.53,19.12,PORT_SCAN
94.63,228,0.2931,73607.02,171,0,1,0,12.69,0.98,24.18,PORT_SCAN
75.58,144,0.3479,31280.74,174,1,1,0,2.96,0.17,15.43,PORT_SCAN
43.28,384,0.5396,30797.84,933,0,0,0,8.49,0.75,10.46,PORT_SCAN
52.82,243,0.1794,71534.46,509,0,0,0,6.29,0.17,14.11,PORT_SCAN
94.34,452,1.418,30071.3,121,0,1,0,9.34,0.48,11.9,PORT_SCAN
81.18,459,1.1482,32454.31,69,0,0,0,8.0,0.27,5.15,PORT_SCAN
82.19,339,0.3848,72409.94,557,1,0,0,7.76,0.37,12.09,PORT_SCAN
74.45,427,0.947,33568.86,189,1,1,0,13.43,1.24,13.78,PORT_SCAN
75.55,466,0.6591,53413.02,457,1,1,0,12.84,0.96,19.04,PORT_SCAN
77.11,187,0.5486,26286.26,676,1,0,0,7.29,0.19,6.9,PORT_SCAN
46.05,498,0.4114,55743.54,559,0,0,0,9.37,0.72,14.34,PORT_SCAN
75.52,289,1.8619,11722.05,895,0,1,0,10.78,0.46,6.29,PORT_SCAN
57.4,128,0.5099,14410.51,672,0,1,0,7.38,0.55,12.12,PORT_SCAN
82.28,150,0.6885,17923.97,301,1,0,0,2.07,0.03,15.07,PORT_SCAN
92.48,467,0.764,56526.42,431,1,1,0,2.48,0.03,13.24,PORT_SCAN
40.86,464,0.258,73491.6,894,1,0,0,12.8,1.03,13.42,PORT_SCAN
59.96,248,0.7368,20183.01,972,1,1,0,11.02,0.98,17.85,PORT_SCAN
90.8,171,0.2468,62905.11,714,0,0,0,10.73,0.3,22.28,PORT_SCAN
51.3,306,0.5836,26898.76,1003,0,1,0,5.86,0.49,5.56,PORT_SCAN
46.93,228,0.2689,39801.3,477,1,0,0,12.3,0.52,11.36,PORT_SCAN
68.46,355,0.4072,59681.38,232,1,0,0,14.6,1.46,17.67,PORT_SCAN
96.09,289,0.3947,70353.97,666,1,0,0,13.32,0.2,6.36,PORT_SCAN
53.65,119,0.1564,40811.28,817,0,0,0,1.88,0.07,15.19,PORT_SCAN
84.32,358,0.5398,55926.68,194,0,1,0,13.52,0.88,15.11,PORT_SCAN
40.12,166,0.0883,75400.18,350,0,0,0,10.18,0.89,10.75,PORT_SCAN
77.95,166,1.5624,8281.36,721,0,0,0,14.08,0.22,25.95,PORT_SCAN
98.2,397,1.6559,23541.98,633,0,1,0,2.8,0.13,20.3,PORT_SCAN
83.36,62,0.0964,53613.94,639,1,0,0,9.4,0.38,16.49,PORT_SCAN
87.76,83,0.2655,27434.18,144,1,1,0,10.22,0.6,3.87,PORT_SCAN
89.73,431,6.8671,5631.6,32,0,1,0,9.83,0.54,25.34,PORT_SCAN
93.4,264,0.3827,64436.06,673,1,0,0,12.3,1.05,8.88,PORT_SCAN
92.23,167,1.2544,12279.43,21,0,1,0,11.28,0.42,12.48,PORT_SCAN
82.92,138,0.5353,21378.02,521,0,0,0,10.23,0.67,25.26,PORT_SCAN
41.82,451,0.6064,31103.59,525,1,0,0,13.28,1.31,13.66,PORT_SCAN
94.0,206,0.8106,23888.33,366,0,1,0,13.55,1.35,9.63,PORT_SCAN
93.91,170,0.2172,73519.6,771,1,0,0,2.37,0.14,6.92,PORT_SCAN
73.46,169,0.4862,25533.0,459,0,0,0,1.59,0.03,1.71,PORT_SCAN
56.33,304,0.4508,37986.08,925,0,1,0,6.06,0.27,1.62,PORT_SCAN
79.78,314,0.4272,58644.34,335,0,1,0,1.56,0.1,13.37,PORT_SCAN
45.72,324,0.251,59013.39,71,1,0,0,6.19,0.31,15.25,PORT_SCAN
56.17,212,0.9008,13217.54,71,0,0,0,8.51,0.72,1.97,PORT_SCAN
78.82,300,0.8841,26745.55,373,1,0,0,11.8,0.21,27.03,PORT_SCAN
43.82,276,1.9918,6071.85,207,1,0,0,12.39,0.94,14.22,PORT_SCAN
47.92,328,0.633,24834.6,948,0,0,0,8.93,0.64,7.98,PORT_SCAN
70.31,307,0.3188,67712.43,279,0,1,0,10.07,0.83,2.68,PORT_SCAN
79.11,135,0.3428,31152.77,970,0,0,0,5.63,0.51,13.58,PORT_SCAN
93.11,430,10.4383,3835.51,581,0,0,0,14.83,0.56,23.64,PORT_SCAN
41.23,358,0.4528,32600.67,559,1,0,0,3.8,0.25,5.6,PORT_SCAN
97.04,177,0.2571,66803.84,274,0,1,0,5.12,0.41,19.73,PORT_SCAN
86.26,414,2.1174,16865.85,892,1,0,0,7.17,0.36,27.98,PORT_SCAN
49.26,261,0.2464,52187.91,32,1,1,0,8.58,0.74,5.58,PORT_SCAN
62.81,214,1.0639,12634.74,91,1,0,0,14.23,0.91,4.73,PORT_SCAN
60.72,75,0.0995,45770.19,896,1,0,0,7.89,0.26,14.25,PORT_SCAN
79.98,436,0.4819,72361.56,70,1,1,0,3.24,0.04,17.74,PORT_SCAN
88.47,473,7.3102,5724.53,685,0,1,0,10.37,0.2,12.73,PORT_SCAN
95.79,333,8.9812,3551.53,259,0,0,0,2.75,0.1,24.86,PORT_SCAN
75.55,85,0.2202,29157.16,588,1,0,0,4.13,0.22,3.37,PORT_SCAN
61.82,106,0.3207,20431.43,825,0,1,0,9.83,0.45,16.82,PORT_SCAN
88.54,240,0.3083,68930.61,548,1,1,0,12.42,0.72,14.17,PORT_SCAN
51.16,493,0.4538,55574.57,873,1,1,0,8.53,0.59,1.12,PORT_SCAN
87.62,88,0.1942,39709.18,122,0,1,0,7.49,0.52,25.99,PORT_SCAN
84.93,385,0.5331,61340.34,610,1,0,0,12.13,0.8,23.81,PORT_SCAN
82.33,153,0.441,28559.98,41,0,1,0,3.32,0.12,17.04,PORT_SCAN
81.15,248,0.2808,71675.98,809,1,1,0,1.32,0.04,3.52,PORT_SCAN
54.92,445,0.4595,53184.72,23,0,1,0,4.42,0.22,10.7,PORT_SCAN
69.02,297,0.4048,50640.13,958,1,1,0,11.98,0.57,22.01,PORT_SCAN
80.42,182,0.4699,31146.72,912,1,1,0,5.13,0.37,24.42,PORT_SCAN
72.91,481,2.793,12556.1,89,0,0,0,1.78,0.12,12.32,PORT_SCAN
56.94,365,0.4393,47309.15,344,0,1,0,5.02,0.21,4.87,PORT_SCAN
62.99,345,0.2978,72976.26,267,1,0,0,9.41,0.53,10.18,PORT_SCAN
72.22,64,0.181,25533.51,285,1,1,0,11.04,0.83,22.47,PORT_SCAN
49.09,232,5.3358,2134.23,843,0,0,0,6.02,0.39,11.49,PORT_SCAN
56.93,424,0.328,73596.65,859,0,1,0,7.48,0.41,9.16,PORT_SCAN
76.87,79,0.1826,33255.41,572,1,1,0,11.87,1.15,25.85,PORT_SCAN
64.22,346,1.2188,18230.84,275,1,0,0,5.36,0.39,1.72,PORT_SCAN
98.9,229,0.467,48491.1,404,0,0,0,6.67,0.52,12.45,PORT_SCAN
61.38,308,0.2694,70179.24,23,1,1,0,11.24,0.29,4.0,PORT_SCAN
89.15,466,0.5257,79026.24,458,0,1,0,12.33,1.02,18.96,PORT_SCAN
55.8,150,0.2814,29742.03,520,1,1,0,1.07,0.1,13.59,PORT_SCAN
48.25,372,0.2481,72337.55,113,0,1,0,12.44,0.24,2.12,PORT_SCAN
64.24,410,0.37,71179.57,958,1,0,0,3.63,0.2,6.09,PORT_SCAN
79.23,284,0.3358,67016.81,968,0,1,0,7.97,0.19,21.43,PORT_SCAN
95.3,96,0.1241,73746.56,178,1,1,0,5.51,0.51,19.61,PORT_SCAN
98.2,482,2.4724,19144.79,357,0,0,0,8.18,0.35,25.73,PORT_SCAN
53.87,456,0.7157,34321.28,156,0,1,0,1.73,0.16,15.44,PORT_SCAN
47.23,58,0.0344,79665.97,483,1,1,0,6.07,0.17,1.27,PORT_SCAN
99.87,443,1.3407,32998.06,286,0,1,0,6.0,0.5,29.69,PORT_SCAN
59.76,441,1.8314,14389.53,1019,1,1,0,6.64,0.62,1.52,PORT_SCAN
82.0,470,0.5904,65279.27,130,1,0,0,3.04,0.09,11.7,PORT_SCAN
41.44,253,0.2426,43215.48,894,0,1,0,11.04,0.96,3.58,PORT_SCAN
90.66,354,6.1236,5240.79,260,0,1,0,5.59,0.14,6.41,PORT_SCAN
88.18,491,6.0856,7114.85,888,0,1,0,8.37,0.09,10.82,PORT_SCAN
98.5,322,0.4014,79023.27,518,1,1,0,14.09,0.34,14.47,PORT_SCAN
98.12,392,0.8802,43700.38,247,0,0,0,1.73,0.08,13.69,PORT_SCAN
56.22,436,0.3359,72982.86,271,1,1,0,7.33,0.71,14.17,PORT_SCAN
78.38,95,0.1785,41719.55,212,1,1,0,14.72,0.84,3.19,PORT_SCAN
51.42,121,0.1685,36923.75,596,1,0,0,8.22,0.41,6.62,PORT_SCAN
80.04,137,0.4964,22087.73,718,1,1,0,7.9,0.32,20.2,PORT_SCAN
98.34,132,0.3151,41197.73,47,1,1,0,14.8,0.5,18.14,PORT_SCAN
83.26,50,0.1452,28679.18,529,1,0,0,1.72,0.02,5.59,PORT_SCAN
75.8,130,0.208,47384.16,784,0,1,0,8.51,0.63,17.83,PORT_SCAN
59.02,229,0.5902,22900.73,564,0,1,0,3.6,0.17,14.6,PORT_SCAN
72.22,58,0.1774,23607.17,48,1,0,0,6.49,0.51,17.53,PORT_SCAN
85.95,322,0.3746,73881.69,922,0,0,0,6.18,0.31,14.91,PORT_SCAN
46.66,418,0.9298,20973.94,795,0,1,0,6.37,0.4,5.36,PORT_SCAN
42.97,479,0.2893,71135.56,706,0,0,0,8.24,0.44,10.57,PORT_SCAN
81.42,494,5.0239,8006.45,175,1,1,0,9.0,0.78,1.64,PORT_SCAN
45.7,51,0.0555,41964.99,904,0,1,0,12.66,0.7,11.23,PORT_SCAN
81.8,316,0.3536,73092.53,323,1,1,0,14.53,0.89,27.25,PORT_SCAN
83.7,57,0.0602,79242.1,914,0,1,0,14.7,0.33,5.12,PORT_SCAN
87.36,477,2.1054,19792.2,491,0,0,0,8.41,0.25,21.13,PORT_SCAN
59.35,346,8.501,2415.59,854,1,0,0,13.96,0.6,4.25,PORT_SCAN
71.82,116,0.1086,76744.33,625,1,1,0,1.42,0.11,5.82,PORT_SCAN
96.15,453,2.0282,21475.16,199,1,1,0,5.53,0.4,15.75,PORT_SCAN
52.66,233,0.4396,27908.21,931,0,1,0,4.42,0.29,11.41,PORT_SCAN
52.53,84,0.2926,15078.57,349,1,1,0,9.67,0.84,10.64,PORT_SCAN
75.5,313,0.355,66575.15,294,0,0,0,3.23,0.06,13.43,PORT_SCAN
40.23,321,1.2725,10148.04,196,1,0,0,5.83,0.33,9.78,PORT_SCAN
93.07,449,0.6168,67744.02,742,0,0,0,5.51,0.08,14.95,PORT_SCAN
43.33,381,0.244,67650.64,712,1,1,0,13.29,0.63,11.22,PORT_SCAN
65.18,354,0.8493,27167.62,81,1,0,0,1.35,0.09,21.91,PORT_SCAN
91.9,243,0.8055,27725.76,499,0,0,0,7.7,0.29,4.97,PORT_SCAN
98.98,210,0.5977,34777.12,950,1,1,0,2.22,0.13,27.32,PORT_SCAN
94.17,487,0.7536,60852.39,377,0,1,0,9.13,0.15,23.85,PORT_SCAN
57.76,262,0.5765,26251.25,928,1,1,0,1.45,0.09,19.92,PORT_SCAN
40.08,256,0.2456,41782.28,495,1,1,0,8.79,0.41,6.94,PORT_SCAN
86.47,68,0.159,36983.97,285,1,0,0,4.55,0.09,24.96,PORT_SCAN
95.96,186,0.3653,48862.48,491,1,0,0,14.47,0.83,10.55,PORT_SCAN
70.77,241,0.9114,18713.29,582,1,1,0,2.48,0.22,20.39,PORT_SCAN
59.43,357,1.06,20014.89,543,0,1,0,7.65,0.65,11.06,PORT_SCAN
80.52,240,0.5432,35578.29,410,1,1,0,1.73,0.03,19.97,PORT_SCAN
89.34,57,0.6353,8015.11,107,0,0,0,8.74,0.19,25.55,PORT_SCAN
78.45,464,3.6073,10090.2,445,1,0,0,13.91,1.06,14.22,PORT_SCAN
92.73,436,0.967,41810.7,331,1,1,0,3.58,0.07,14.24,PORT_SCAN
85.61,440,7.5821,4968.11,324,0,0,0,7.23,0.16,8.27,PORT_SCAN
91.97,51,0.1199,39126.63,312,1,0,0,12.17,1.06,4.54,PORT_SCAN
93.12,135,0.3801,33071.03,496,0,1,0,12.67,1.27,5.91,PORT_SCAN
62.53,190,0.279,42580.73,959,0,0,0,10.2,0.52,18.28,PORT_SCAN
94.9,147,1.4615,9544.76,958,1,0,0,8.31,0.72,25.89,PORT_SCAN
66.43,93,0.141,43829.92,647,1,1,0,6.23,0.29,5.62,PORT_SCAN
72.18,315,0.39,58297.77,891,1,0,0,11.2,0.15,8.18,PORT_SCAN
53.56,121,0.0859,75469.33,298,1,0,0,14.34,0.44,2.45,PORT_SCAN
87.03,493,0.6024,71225.54,931,1,1,0,6.46,0.44,14.39,PORT_SCAN
55.99,372,0.3051,68266.9,185,0,0,0,12.37,0.8,3.22,PORT_SCAN
40.39,437,0.5068,34822.35,800,1,1,0,14.52,0.38,2.13,PORT_SCAN
54.51,410,0.3705,60318.75,37,1,0,0,3.14,0.27,11.75,PORT_SCAN
66.35,334,0.4273,51866.95,546,1,1,0,2.41,0.23,6.68,PORT_SCAN
73.26,273,0.7867,25423.82,206,0,1,0,8.83,0.7,4.57,PORT_SCAN
45.85,436,0.3888,51416.45,73,1,0,0,9.56,0.14,13.98,PORT_SCAN
82.22,334,9.1959,2986.35,28,0,1,0,1.29,0.1,13.87,PORT_SCAN
96.48,424,1.8889,21657.83,1021,0,0,0,5.4,0.25,9.68,PORT_SCAN
50.24,149,0.1336,56052.78,542,1,0,0,14.43,1.22,14.22,PORT_SCAN
47.05,113,0.1129,47078.66,755,0,1,0,2.28,0.2,2.44,PORT_SCAN
87.36,296,0.69,37478.23,376,0,0,0,2.26,0.18,6.39,PORT_SCAN
60.66,291,0.3187,55380.14,651,0,1,0,8.87,0.58,16.2,PORT_SCAN
47.27,327,0.5026,30754.38,210,0,0,0,13.47,0.64,4.86,PORT_SCAN
82.55,394,1.1334,28695.45,796,0,1,0,7.11,0.45,21.7,PORT_SCAN
65.93,458,0.4064,74300.9,930,0,1,0,1.74,0.17,10.89,PORT_SCAN
85.16,133,0.3102,36507.1,811,0,0,0,7.28,0.34,5.61,PORT_SCAN
68.53,336,0.6692,34407.43,97,1,1,0,13.97,0.17,18.69,PORT_SCAN
73.72,420,10.6163,2916.3,610,1,1,0,6.64,0.3,5.57,PORT_SCAN
79.21,361,13.4481,2126.2,656,0,1,0,1.81,0.13,6.67,PORT_SCAN
72.31,349,0.4456,56633.99,236,1,0,0,3.54,0.11,23.48,PORT_SCAN
51.05,427,0.7043,30952.0,475,0,1,0,8.9,0.33,8.45,PORT_SCAN
65.53,121,0.2323,34132.2,544,1,1,0,4.77,0.33,11.67,PORT_SCAN
56.72,484,0.4138,66338.95,768,0,0,0,10.46,0.3,14.79,PORT_SCAN
87.08,67,0.11,53034.59,283,0,1,0,1.43,0.05,17.86,PORT_SCAN
66.99,402,0.4802,56076.28,725,1,1,0,9.05,0.54,12.99,PORT_SCAN
40.71,424,0.2363,73054.33,199,1,1,0,8.27,0.49,2.7,PORT_SCAN
60.84,179,0.3523,30918.3,1001,1,1,0,5.73,0.22,12.92,PORT_SCAN
52.93,187,0.7657,12927.6,766,1,1,0,8.17,0.18,1.55,PORT_SCAN
77.49,378,1.0107,28982.72,287,1,0,0,3.59,0.35,17.72,PORT_SCAN
41.47,404,0.2294,73053.16,807,0,0,0,3.65,0.24,9.45,PORT_SCAN
91.63,331,0.5574,54410.93,89,0,1,0,7.65,0.1,6.81,PORT_SCAN
56.57,202,0.175,65301.9,114,1,0,0,12.01,1.03,5.93,PORT_SCAN
62.34,380,0.5245,45163.52,312,1,1,0,14.28,0.95,2.18,PORT_SCAN
54.89,426,0.4113,56852.52,276,1,1,0,4.58,0.39,3.62,PORT_SCAN
57.22,294,1.9753,8516.02,763,0,0,0,13.23,0.82,11.63,PORT_SCAN
92.84,144,0.2292,58317.99,550,0,0,0,4.05,0.32,16.3,PORT_SCAN
41.93,136,0.0749,76161.56,450,1,1,0,5.05,0.49,1.0,PORT_SCAN
51.72,336,2.7499,6320.11,315,0,1,0,4.31,0.42,3.41,PORT_SCAN
62.19,54,0.1629,20615.41,693,0,0,0,6.65,0.66,4.11,PORT_SCAN
80.02,374,0.734,40774.17,227,1,1,0,14.33,0.96,8.2,PORT_SCAN
61.01,320,0.359,54380.66,939,0,0,0,5.74,0.2,5.2,PORT_SCAN
72.5,362,1.3144,19968.43,368,1,0,0,1.78,0.16,9.69,PORT_SCAN
